EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.ViewAll, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-07T09:58:03.6191213Z, ProcessId : 3408, ThreadId : 540

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:09:14.2341682Z, ProcessId : 3164, ThreadId : 3076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:09:14.2371643Z, ProcessId : 3164, ThreadId : 3076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:09:14.2381652Z, ProcessId : 3164, ThreadId : 3076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:09:14.2471652Z, ProcessId : 3164, ThreadId : 3076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:09:44.3279750Z, ProcessId : 3164, ThreadId : 3076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:09:44.3309756Z, ProcessId : 3164, ThreadId : 3076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:09:44.3309756Z, ProcessId : 3164, ThreadId : 3076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:09:44.3329765Z, ProcessId : 3164, ThreadId : 3076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:09:45.8240715Z, ProcessId : 3164, ThreadId : 9112

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:09:45.8265712Z, ProcessId : 3164, ThreadId : 9112

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:09:45.8265712Z, ProcessId : 3164, ThreadId : 9112

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:09:45.8300722Z, ProcessId : 3164, ThreadId : 9112

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:09:59.8225649Z, ProcessId : 3164, ThreadId : 3076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:09:59.8255650Z, ProcessId : 3164, ThreadId : 3076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:09:59.8255650Z, ProcessId : 3164, ThreadId : 3076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:09:59.8275622Z, ProcessId : 3164, ThreadId : 3076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:10:02.1831990Z, ProcessId : 3164, ThreadId : 3076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:10:02.1861991Z, ProcessId : 3164, ThreadId : 3076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:10:02.1861991Z, ProcessId : 3164, ThreadId : 3076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:10:02.1892001Z, ProcessId : 3164, ThreadId : 3076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:10:02.9544975Z, ProcessId : 3164, ThreadId : 436

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:10:02.9575075Z, ProcessId : 3164, ThreadId : 436

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:10:02.9575075Z, ProcessId : 3164, ThreadId : 436

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:10:02.9605085Z, ProcessId : 3164, ThreadId : 436

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:10:03.8962290Z, ProcessId : 3164, ThreadId : 3076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:10:03.8992308Z, ProcessId : 3164, ThreadId : 3076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:10:03.8992308Z, ProcessId : 3164, ThreadId : 3076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:10:03.9032319Z, ProcessId : 3164, ThreadId : 3076

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:32.6565460Z, ProcessId : 5444, ThreadId : 2332

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:33.6681385Z, ProcessId : 5444, ThreadId : 2332

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:35.7019920Z, ProcessId : 5444, ThreadId : 8708

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:35.7770006Z, ProcessId : 5444, ThreadId : 8708

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:35.7780011Z, ProcessId : 5444, ThreadId : 8708

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:35.7799987Z, ProcessId : 5444, ThreadId : 8708

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:47.5823489Z, ProcessId : 5444, ThreadId : 8708

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:47.5853511Z, ProcessId : 5444, ThreadId : 8708

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:47.5853511Z, ProcessId : 5444, ThreadId : 8708

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:47.5883472Z, ProcessId : 5444, ThreadId : 8708

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:49.6757866Z, ProcessId : 5444, ThreadId : 8708

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:49.6787823Z, ProcessId : 5444, ThreadId : 8708

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:49.6797831Z, ProcessId : 5444, ThreadId : 8708

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:49.6817808Z, ProcessId : 5444, ThreadId : 8708

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:50.5159503Z, ProcessId : 5444, ThreadId : 7052

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:50.5179516Z, ProcessId : 5444, ThreadId : 7052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:50.5179516Z, ProcessId : 5444, ThreadId : 7052

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:50.5199534Z, ProcessId : 5444, ThreadId : 7052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:51.3430632Z, ProcessId : 5444, ThreadId : 1368

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:51.3455675Z, ProcessId : 5444, ThreadId : 1368

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:51.3455675Z, ProcessId : 5444, ThreadId : 1368

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:51.3490660Z, ProcessId : 5444, ThreadId : 1368

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:51.6780051Z, ProcessId : 5444, ThreadId : 8708

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:51.6810032Z, ProcessId : 5444, ThreadId : 8708

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:51.6810032Z, ProcessId : 5444, ThreadId : 8708

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:51.6830009Z, ProcessId : 5444, ThreadId : 8708

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:52.0680783Z, ProcessId : 5444, ThreadId : 7052

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:52.0700776Z, ProcessId : 5444, ThreadId : 7052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:52.0700776Z, ProcessId : 5444, ThreadId : 7052

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:52.0720769Z, ProcessId : 5444, ThreadId : 7052

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:52.4211344Z, ProcessId : 5444, ThreadId : 3584

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:52.4271351Z, ProcessId : 5444, ThreadId : 3584

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:52.4271351Z, ProcessId : 5444, ThreadId : 3584

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:52.4291352Z, ProcessId : 5444, ThreadId : 3584

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:52.8252013Z, ProcessId : 5444, ThreadId : 1368

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:52.8272018Z, ProcessId : 5444, ThreadId : 1368

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:12:52.8272018Z, ProcessId : 5444, ThreadId : 1368

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:12:52.8292031Z, ProcessId : 5444, ThreadId : 1368

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:43:04.4261359Z, ProcessId : 8460, ThreadId : 3868

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:43:12.7104990Z, ProcessId : 8460, ThreadId : 3868

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:43:18.2287295Z, ProcessId : 8460, ThreadId : 1248

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:43:18.3321990Z, ProcessId : 8460, ThreadId : 1248

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:43:18.3332003Z, ProcessId : 8460, ThreadId : 1248

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:43:18.3352008Z, ProcessId : 8460, ThreadId : 1248

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:43:28.1700932Z, ProcessId : 8460, ThreadId : 3868

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:43:28.1730925Z, ProcessId : 8460, ThreadId : 3868

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:43:28.1730925Z, ProcessId : 8460, ThreadId : 3868

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:43:28.1760935Z, ProcessId : 8460, ThreadId : 3868

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:43:30.3344442Z, ProcessId : 8460, ThreadId : 3868

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:43:30.3364447Z, ProcessId : 8460, ThreadId : 3868

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:43:30.3374464Z, ProcessId : 8460, ThreadId : 3868

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:43:30.3394428Z, ProcessId : 8460, ThreadId : 3868

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:43:30.8694765Z, ProcessId : 8460, ThreadId : 3084

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:43:30.8734775Z, ProcessId : 8460, ThreadId : 3084

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:43:30.8734775Z, ProcessId : 8460, ThreadId : 3084

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:43:30.8754755Z, ProcessId : 8460, ThreadId : 3084

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:17.3111951Z, ProcessId : 8704, ThreadId : 5076

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:18.3394407Z, ProcessId : 8704, ThreadId : 5076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:20.4935313Z, ProcessId : 8704, ThreadId : 5076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:20.6074163Z, ProcessId : 8704, ThreadId : 5076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:20.6084159Z, ProcessId : 8704, ThreadId : 5076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:20.6104172Z, ProcessId : 8704, ThreadId : 5076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:34.6714843Z, ProcessId : 8704, ThreadId : 5076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:35.1326566Z, ProcessId : 8704, ThreadId : 5076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:35.1336583Z, ProcessId : 8704, ThreadId : 5076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:35.1356597Z, ProcessId : 8704, ThreadId : 5076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:39.6466645Z, ProcessId : 8704, ThreadId : 5076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:39.6546641Z, ProcessId : 8704, ThreadId : 5076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:39.6546641Z, ProcessId : 8704, ThreadId : 5076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:39.6566650Z, ProcessId : 8704, ThreadId : 5076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:40.4384879Z, ProcessId : 8704, ThreadId : 6408

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:40.4404876Z, ProcessId : 8704, ThreadId : 6408

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:40.4404876Z, ProcessId : 8704, ThreadId : 6408

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:40.4434886Z, ProcessId : 8704, ThreadId : 6408

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:41.0156385Z, ProcessId : 8704, ThreadId : 5320

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:41.0186378Z, ProcessId : 8704, ThreadId : 5320

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:41.0186378Z, ProcessId : 8704, ThreadId : 5320

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:41.0206359Z, ProcessId : 8704, ThreadId : 5320

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:41.6506963Z, ProcessId : 8704, ThreadId : 6408

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:41.6536977Z, ProcessId : 8704, ThreadId : 6408

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:41.6536977Z, ProcessId : 8704, ThreadId : 6408

